word,score
amendment,0.00032543431917481254
begins,0.00032487723113222675
earnings,0.0003247600559736925
senior,0.00032465735134082515
proposed,0.00032433823964404937
150,0.00032424605485990876
transformed,0.00032420427334295545
sides,0.00032373970993441467
improved,0.0003223550124003708
overall,0.00032170161909962343
khan,0.00032168927457990894
medals,0.0003212596679490204
argentine,0.0003212188777420162
trendy,0.00032098923535884877
returned,0.0003204513491134826
seized,0.0003204320908199422
houston,0.0003203330148655495
hurricane,0.00032027963511741886
lincoln,0.0003201333081431707
perform,0.00031988151448164494
accidentally,0.00031931635809743196
showing,0.0003190336745381152
updates,0.0003187514320167828
figure,0.00031855001648502766
fans,0.000318257405484607
lohan,0.00031779394826353554
lane,0.00031747868175378195
voiced,0.00031734628077123084
creates,0.0003173451827605776
mexican,0.0003162663417836272
leg,0.00031595166226184885
motivated,0.00031587208724070666
mccain,0.0003155507329014516
attributes,0.00031553710588166884
economic,0.00031550302618048895
exhibition,0.00031521092635083834
welfare,0.00031423705986999414
actual,0.0003138956234573681
avoid,0.0003130188478153473
pushing,0.0003128999836998881
bush,0.00031271330702825476
assistance,0.0003120043336428944
rape,0.0003118142084989345
concludes,0.00031164194991744427
intended,0.00031149760109199485
holding,0.0003114684579708563
savings,0.0003114085249701106
joining,0.00031118155566341854
finally,0.00031104915620548885
controversy,0.00031090014084808257
nicholas,0.0003108923728265721
lords,0.0003103255291245034
prices,0.00031029615856742205
addressed,0.0003101704545103995
city,0.00030957826933609555
offering,0.0003095270188815159
canadian,0.0003094989764276733
finding,0.0003094541389308265
stages,0.0003087038142851185
devices,0.00030858486676197197
grand,0.00030854209464145415
systems,0.00030853338310685055
films,0.0003081097015225317
zealand,0.00030790743155112324
widely,0.00030679975733690956
noticed,0.0003067490094250067
boeing,0.0003066588718533761
violent,0.00030613181152778016
criminals,0.00030584103268975374
